#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
32750,-429797.8148515136,91939.94782764453,-337857.86702386907,303.02492492049305,450.7750473846697
32800,-429465.2652863029,92637.39354755748,-336827.8717387454,305.32363665468864,450.7750473846697
32850,-429686.80799620296,91096.78695698906,-338590.02103921387,300.245950540333,450.7259104343932
32900,-429649.44415728515,92278.88237767607,-337370.56177960907,304.1420194914928,450.3557545603646
32950,-429654.4770501661,91263.41413980376,-338391.0629103624,300.79513716437583,450.7295158701196
33000,-429620.3995324578,91690.60532594423,-337929.79420651356,302.20311683116427,450.4951127906466
33050,-429246.8601692,91728.03745043662,-337518.8227187634,302.3264893909919,450.4951127906466
33100,-428978.8919543277,92034.51512810975,-336944.376826218,303.33660933842555,449.9115052952721
33150,-428545.44070154685,92184.21563243816,-336361.22506910865,303.830007313479,449.9115052952721
33200,-428709.86395873176,92262.72837901255,-336447.1355797192,304.0887775183589,450.128041001136
33250,-427907.7486627528,92460.35863711801,-335447.3900256348,304.7401471954082,450.128041001136
33300,-428272.97033477854,91319.2643755169,-336953.7059592616,300.9792139871678,450.128041001136
33350,-427830.95570739266,91883.75849480771,-335947.19721258496,302.8397304673036,450.2377683070341
33400,-428246.1358535425,91221.70638201217,-337024.4294715303,300.6576725423914,450.72380120615776
33450,-428492.7500915013,90522.59877164429,-337970.151319857,298.3534833825257,450.72380120615776
33500,-427420.9606841826,92380.49089133511,-335040.46979284746,304.47691104788714,450.01909603050194
33550,-427917.93468380533,92120.98043031871,-335796.9542534866,303.62159037582205,450.01909603050194
33600,-428221.03390849056,92617.42001072489,-335603.61389776564,305.2578058635897,449.8134334023164
33650,-429169.92004572693,91549.7583158727,-337620.16172985424,301.7388990927313,450.47569290888737
33700,-429800.0568885631,92548.05019234549,-337252.0066962176,305.0291698408069,449.9864759819307
33750,-430153.33948349487,92083.15728018175,-338070.1822033131,303.496929034356,449.94162614406423
33800,-429904.31308019697,92020.47579251483,-337883.8372876821,303.2903370844695,449.94162614406423
33850,-428820.79737350345,91599.88997113629,-337220.90740236716,301.90412804305504,449.94162614406423
33900,-428934.19069556985,93146.79359104187,-335787.397104528,307.00256853988753,449.94162614406423
33950,-428462.6070708509,91723.9345625549,-336738.672508296,302.3129666805522,449.94162614406423
34000,-428369.3956205596,90832.65587420558,-337536.739746354,299.3754007584289,451.1436159842513
34050,-429083.0857382496,91840.87247069794,-337242.2132675516,302.698382396709,451.1436159842513
34100,-428149.27003315534,92631.04515734648,-335518.22487580887,305.30271299187933,451.1436159842513
34150,-428312.73350530164,91995.92402120895,-336316.8094840927,303.20941688783665,449.96848445007026
34200,-428895.22630395857,92162.24852810107,-336732.9777758575,303.7576059221388,450.01510509149284
34250,-429140.28423686954,92535.38494745939,-336604.89928941015,304.98742645317844,450.5964787162154
34300,-430209.16674571694,91835.42259968641,-338373.7441460305,302.6804201638264,449.0966211736812
34350,-429565.7720747788,91747.7566396087,-337818.0154351701,302.39148187749595,449.67736328389196
34400,-430012.98760199035,91811.0325130723,-338201.95508891804,302.6000328638586,448.94297610205325
34450,-429527.20548894163,92086.71374827782,-337440.4917406638,303.50865079952183,448.94297610205325
34500,-429212.7166892558,90966.31318337636,-338246.40350587945,299.8159219576847,448.94297610205325
34550,-428688.7888874721,91592.92928938518,-337095.8595980869,301.8811863282199,448.94297610205325
34600,-429673.3140578619,91989.85326370143,-337683.4607941605,303.18940827480833,448.47628308190644
34650,-429003.5469791766,91671.73309872269,-337331.8138804539,302.1409158470218,448.47628308190644
34700,-429563.65081334533,91954.77052400363,-337608.8802893417,303.07377905362523,448.88630128461404
34750,-429699.6096153725,91819.1951913668,-337880.41442400566,302.6269362397663,449.0181628447352
34800,-430530.31012013555,91392.88175179895,-339137.4283683366,301.22184953839223,448.7295251911978
34850,-430705.5282907577,92182.89439231635,-338522.63389844133,303.8256526374304,449.0340275398414
34900,-430837.0352530072,91913.59967624486,-338923.4355767623,302.938084033715,449.0340275398414
34950,-430354.3389066616,91127.78713759608,-339226.55176906555,300.3481240527498,448.43579009245013
35000,-429394.9996572565,91845.77534340585,-337549.2243138507,302.71454177758,449.0125500941724
35050,-430168.82993049617,91222.19732492472,-338946.6326055714,300.6592906414085,449.0125500941724
35100,-430546.111047524,91336.1704415952,-339209.94060592883,301.0349346997103,449.0125500941724
35150,-430369.09741389425,92243.02845502534,-338126.0689588689,304.0238485279884,449.0125500941724
35200,-429270.9334249387,92630.18708457344,-336640.74634036527,305.29988486935184,448.8036079134414
35250,-430866.3075319689,91358.25199112452,-339508.0555408444,301.1077132910229,448.8036079134414
35300,-430450.3163364255,91895.17326787682,-338555.14306854864,302.8773524241784,448.8036079134414
35350,-429000.5863137564,91606.45151628945,-337394.134797467,301.9257542433562,448.8946192075496
35400,-430558.6372802565,91477.87019017992,-339080.7670900766,301.50196297948077,448.8946192075496
35450,-430444.64070092887,92166.86487452818,-338277.77582640067,303.77282094088235,449.3088965776545
35500,-429738.8113960135,92473.34480347348,-337265.46659254003,304.78294830828514,448.21687842352145
35550,-429471.0339487407,91133.90451864725,-338337.12943009345,300.3682863323414,448.21687842352145
35600,-429938.9719997139,91513.43145679853,-338425.5405429154,301.61916937780705,448.21687842352145
35650,-429777.1316279203,91738.1971511828,-338038.9344767375,302.3599747543032,448.21687842352145
35700,-430124.6964930552,92300.1073494573,-337824.58914359787,304.21197488773157,448.21687842352145
35750,-429961.7997018907,92292.39618226117,-337669.4035196295,304.1865596475028,448.3574380143341
35800,-429490.7631998642,91837.82361151413,-337652.93958835007,302.688333660038,448.3574380143341
35850,-429248.91630751826,91381.61392322154,-337867.3023842967,301.18471189594885,448.3574380143341
35900,-430903.3299184763,92028.25478091673,-338875.07513755956,303.31597585664787,448.20447796366216
35950,-429373.8685978034,92900.5504313201,-336473.3181664833,306.19097557350085,448.20447796366216
36000,-429237.13806072925,91358.81184468302,-337878.32621604623,301.10955851267613,448.7009011371971
36050,-429294.9300766124,92038.32681204476,-337256.6032645676,303.3491722696162,448.7009011371971
36100,-430037.9407510385,92004.77312826771,-338033.16762277076,303.23858266468835,448.161763281212
36150,-428876.9351617305,91472.61940766165,-337404.31575406884,301.4846569224733,448.24013430192707
36200,-429719.03000339004,92399.60574535564,-337319.4242580344,304.5399117058307,448.24013430192707
36250,-429401.79450870724,91940.13525304053,-337461.6592556667,303.0255426559594,448.24013430192707
36300,-429266.9870313364,92480.31672103991,-336786.67031029647,304.80592705525027,448.24013430192707
36350,-429103.61394501827,92256.26347391473,-336847.35047110356,304.0674698340696,448.24013430192707
36400,-429551.01823971444,93027.65435478135,-336523.36388493306,306.60989746517026,448.24013430192707
36450,-431998.14419427,92117.14449470022,-339880.9996995698,303.6089475134944,448.24013430192707
36500,-430147.779951375,92413.9791346053,-337733.8008167697,304.58728496741224,448.24013430192707
36550,-429852.51892848173,92270.99877774925,-337581.5201507325,304.1160359301316,448.24013430192707
36600,-430407.3797480627,92559.84189658769,-337847.537851475,305.0680341253438,448.1652250115972
36650,-430864.3952104626,92266.30592138422,-338598.0892890784,304.1005687422413,446.75560206503957
36700,-430346.9205215331,92344.52041397765,-338002.40010755544,304.3583559316603,448.00711758655314
36750,-430234.0947550237,93081.43118538946,-337152.66356963426,306.7871405509292,448.00711758655314
36800,-428929.5462156455,92312.01424863878,-336617.53196700674,304.2512188433325,448.1945493687885
36850,-429827.5095257857,91695.10419523649,-338132.4053305492,302.2179446569541,448.1945493687885
36900,-429534.9648946901,91817.87589922926,-337717.0889954608,302.6225879840801,448.5363449403487
36950,-429918.87589485594,91227.31687630298,-338691.55901855294,300.6761641736291,448.2577987034276
37000,-430696.9624239437,92062.90515470415,-338634.05726923957,303.43018004278775,448.2577987034276
37050,-430431.84664153587,91214.89784455815,-339216.94879697775,300.63523228002913,447.4868814583271
37100,-430090.5998194399,92278.54838000317,-337812.05143943673,304.1409186683779,447.17759110896185
37150,-429832.27012539376,92415.63526472414,-337416.6348606696,304.59274340758736,447.17759110896185
37200,-429707.7967450125,91365.85520270912,-338341.9415423034,301.1327727202918,447.8946184711284
37250,-430271.97051028674,92784.6940492251,-337487.2764610617,305.8091244596443,447.8946184711284
37300,-429306.79351496324,91533.97286404662,-337772.8206509166,301.6868718133227,447.8946184711284
37350,-429103.4612607495,92281.78214813684,-336821.6791126126,304.1515768465591,447.8946184711284
37400,-429081.29867661884,91594.19563125123,-337487.10304536764,301.88536006507695,447.8946184711284
37450,-429906.9330003001,91520.58433074018,-338386.3486695599,301.6427445389894,447.8946184711284
37500,-428994.6758321582,91930.30652966522,-337064.36930249294,302.993148161148,447.8946184711284
37550,-429379.0220163837,90778.85242185292,-338600.1695945308,299.1980699300474,447.8946184711284
37600,-428876.038281946,93234.97409708789,-335641.0641848581,307.29320271855966,447.8946184711284
37650,-428051.1220176609,90926.42227393982,-337124.69974372105,299.684445487199,448.1323659783973
37700,-430016.2096280104,92290.99650572716,-337725.2131222832,304.18194645283984,448.1323659783973
37750,-430102.97003984917,92283.93218604813,-337819.03785380104,304.15866315770063,448.1323659783973
37800,-429100.9255601773,91678.12464323582,-337422.8009169415,302.1619817421194,448.128451713177
37850,-428987.21178694186,90372.01100446357,-338615.2007824783,297.8571610773464,448.128451713177
37900,-430295.4937161021,92013.40891923803,-338282.0847968641,303.267045372926,448.128451713177
37950,-429013.6342155591,92158.12669234474,-336855.5075232144,303.74402076138864,448.128451713177
38000,-429364.1072588216,91738.6929760726,-337625.414282749,302.3616089438319,447.43284531648743
38050,-429872.6345992668,92004.62442611853,-337868.01017314824,303.2380925571926,447.2023642441006
38100,-431343.84638779634,91326.03243043988,-340017.81395735644,301.00152082313355,447.2023642441006
38150,-430264.34267046605,92055.03422809124,-338209.3084423748,303.4042382514089,447.530167004784
38200,-429190.2703928314,92028.20434647988,-337162.06604635157,303.31580962975954,447.530167004784
38250,-429838.23278440465,92020.44359636755,-337817.7891880371,303.2902309691699,447.3162729100685
38300,-428796.9613677014,92665.40720073032,-336131.5541669711,305.41596686968245,447.9182014149563
38350,-429342.8236488523,92606.23430078257,-336736.58934806974,305.2209388760011,447.9182014149563
38400,-430065.7907132963,92775.53732349697,-337290.25338979927,305.7789448022501,447.6915741062587
38450,-428527.94502837956,92605.06665005628,-335922.8783783233,305.21709041532625,447.6915741062587
38500,-429273.0122591411,91042.4892791803,-338230.5229799608,300.06699079399726,447.591392161892
38550,-427780.76620948035,91676.06186541096,-336104.7043440694,302.155183031545,447.591392161892
38600,-428439.18899812945,91921.07553740081,-336518.11346072867,302.9627237286357,447.591392161892
38650,-429540.631588168,91274.91696500187,-338265.71462316613,300.8330493323114,447.591392161892
38700,-427459.1950695617,92351.63286071805,-335107.56220884365,304.3817978488077,447.591392161892
38750,-428685.0413750205,93041.33049124239,-335643.7108837781,306.6549726509,447.78111103473566
38800,-429265.3278392616,93824.77717922823,-335440.55066003336,309.237135023356,447.63004950023515
38850,-429294.1483190153,90729.89506459792,-338564.25325441733,299.0367113491799,447.63004950023515
38900,-428856.45511170663,90889.93404273955,-337966.52106896706,299.5641839057951,447.63004950023515
38950,-428693.06571420515,92478.39406016408,-336214.67165404104,304.79959015620574,446.998602669417
39000,-428092.8275922332,93298.42423828901,-334794.4033539442,307.5023280740548,446.998602669417
39050,-427638.0931526255,91070.2118718235,-336567.88128080196,300.15836170243045,446.998602669417
39100,-429432.70236753975,93165.13159531342,-336267.5707722263,307.06300877831353,447.75307731543455
39150,-428382.3135919769,92377.33693324919,-336004.9766587277,304.4665159156865,446.92360205047225
39200,-428974.8999112821,91287.97535823658,-337686.92455304554,300.8760884977996,447.45114176536845
39250,-427797.63673930685,92694.13994254719,-335103.49679675966,305.5106671293361,447.45114176536845
39300,-428012.684354499,90913.13782681267,-337099.5465276863,299.6406612705617,447.45114176536845
39350,-428343.84179193224,92187.74473599598,-336156.09705593623,303.84163888784803,447.45114176536845
39400,-429154.57354371715,90680.94332685535,-338473.6302168618,298.87537128966653,447.0178704794249
39450,-429245.9986008201,92860.47063159662,-336385.52796922345,306.05887653941386,447.2373567147429
39500,-429832.12120775296,92652.74027005705,-337179.3809376959,305.3742179258672,445.8507305113383
39550,-429514.58042811975,91866.42311445728,-337648.15731366246,302.782594777614,446.8394103842648
39600,-429141.8237213923,91821.16961901923,-337320.65410237305,302.6334437569585,446.9746317403634
39650,-429083.9559715856,92754.16246801229,-336329.7935035733,305.70849540423023,446.9746317403634
39700,-428002.6499446188,92130.40430531504,-335872.24563930376,303.6526505306372,446.8009406126046
39750,-428999.37292686966,92065.1459787722,-336934.22694809746,303.43756557607367,446.8009406126046
39800,-429503.08816854213,90971.59572769623,-338531.49244084593,299.83333269843166,446.8009406126046
39850,-429961.73498619976,89862.2974150594,-340099.43757114036,296.177195775977,445.868351252994
39900,-429470.510771428,91172.8261196256,-338297.6846518024,300.4965680585434,445.9355396789649
39950,-429421.67454544175,91701.2415951062,-337720.43295033555,302.2381729165808,445.9355396789649
40000,-428621.3613749549,93298.76299353114,-335322.5983814238,307.5034445776448,445.9355396789649
40050,-428858.61064561456,91780.86557032628,-337077.7450752883,302.500605620569,445.9355396789649
40100,-428104.65667299693,91838.54261192406,-336266.1140610729,302.6907034138869,445.9355396789649
40150,-429677.192030868,91894.80815285484,-337782.3838780132,302.87614904137547,445.9355396789649
40200,-429167.8931981714,93007.92538503885,-336159.96781313256,306.54487274287885,445.9355396789649
40250,-429873.8628183799,91649.1453543914,-338224.71746398846,302.0664688879812,445.9355396789649
40300,-428976.64338173135,91902.0619187515,-337074.58146297984,302.9000567324082,445.9355396789649
40350,-429185.8288795778,92017.24395250714,-337168.58492707065,303.2796852611998,445.9355396789649
40400,-429300.613441264,93094.61901051254,-336205.9944307515,306.8306063110499,445.9355396789649
40450,-429265.0117445863,92225.56391969773,-337039.4478248886,303.96628715633807,445.9355396789649
40500,-429956.91961445403,92117.72557597325,-337839.19403848075,303.6108626995837,445.9355396789649
40550,-430887.5843187899,92489.88456182473,-338397.69975696516,304.8374617069873,445.20426836177927
40600,-430234.11849168874,91110.6195920737,-339123.498899615,300.2915415299628,445.20426836177927
40650,-430040.3807774959,91955.97012284533,-338084.4106546506,303.0777328121114,445.5527720820011
40700,-430048.7101190584,90898.71837926094,-339149.9917397974,299.59313620539683,445.5527720820011
40750,-429788.74095261144,91140.3302709683,-338648.4106816431,300.38946497297206,445.97701897659186
40800,-429869.1184091915,92513.75009958496,-337355.36830960657,304.91612014609734,445.97701897659186
40850,-428532.0264073564,91496.52086488623,-337035.50554247014,301.5634337485658,445.97701897659186
40900,-429636.13961214735,91778.92988365785,-337857.2097284895,302.4942257898074,445.97701897659186
40950,-430397.18826890993,92491.07815560604,-337906.1101133039,304.8413956733916,444.82105331514583
41000,-430636.0512644702,90532.65546820464,-340103.39579626557,298.3866292542839,444.82105331514583
41050,-429796.0883484336,91685.98444439852,-338110.10390403506,302.1878868651208,444.82105331514583
41100,-428837.743012178,92176.38799099512,-336661.35502118286,303.8042081857154,446.1394300023962
41150,-429165.84181057056,91116.49800420864,-338049.3438063619,300.31091619177124,446.1394300023962
41200,-429155.3365313695,92566.74283114314,-336588.59370022634,305.09077891936374,446.1394300023962
41250,-429948.53280640836,92930.9273287217,-337017.6054776867,306.29109480645593,446.1394300023962
41300,-430026.1068737847,92034.14577074183,-337991.9611030428,303.33539197327224,446.1394300023962
41350,-431077.78739547636,92235.83338674142,-338841.95400873496,304.00013429844995,445.08726587164983
41400,-430972.45205971436,92357.39155731755,-338615.0605023968,304.40077794011654,444.8499037444744
41450,-430208.8822693508,91341.26585599792,-338867.6164133529,301.0517286788598,444.8499037444744
41500,-429670.4365990837,91785.7537941396,-337884.6828049441,302.5167167201402,444.8499037444744
41550,-429353.1253944165,92001.68328183642,-337351.44211258006,303.22839883812566,444.73396031237195
41600,-430926.3864643085,92649.27295903068,-338277.1135052778,305.3627900135367,445.093889974226
41650,-429828.02722280496,92089.17186428938,-337738.8553585156,303.5167525054445,444.71453470084913
41700,-428772.1116078058,92127.07856594937,-336645.0330418565,303.64168922442155,444.71453470084913
41750,-429697.8634188771,91462.25217874546,-338235.61124013166,301.45048756695167,444.71453470084913
41800,-430829.81423832616,92305.8481965551,-338523.96604177105,304.2308961488579,444.71453470084913
41850,-431212.38171011256,90859.85921009685,-340352.5225000157,299.46506024824606,444.71453470084913
41900,-430330.3247393663,92811.56932229096,-337518.75541707536,305.89770268701363,444.71453470084913
41950,-431007.56670568744,91401.60086884764,-339605.9658368398,301.2505868810978,444.7551742471586
42000,-430302.62864462053,92337.50019280071,-337965.1284518198,304.3352179807985,444.83281275004043
42050,-429178.38894329895,91394.18748485256,-337784.2014584464,301.2261531046862,444.6619468284317
42100,-430128.30997007154,90823.67464825053,-339304.635321821,299.34579953083386,445.27681919156294
42150,-430226.69926020945,91939.44607307753,-338287.25318713195,303.023271187338,445.31119263284853
42200,-428883.53228946007,93245.98754987255,-335637.5447395875,307.329501963687,445.31119263284853
42250,-430499.0198240541,92895.2175873345,-337603.8022367196,306.17339905005775,445.3478300823886
42300,-430118.8246116608,92625.16522837499,-337493.6593832858,305.2833333307285,445.3478300823886
42350,-429226.3371004246,92056.75328851398,-337169.5838119106,303.40990410360746,445.1088068145613
42400,-428507.81907045725,92377.87014748843,-336129.9489229688,304.4682733367927,446.11810942524585
42450,-428305.5542503102,92321.39326852636,-335984.1609817838,304.2821311601699,444.64226178179905
42500,-427773.4100789649,91985.31121648723,-335788.0988624777,303.17443813888167,445.0797261174853
42550,-429253.83563380037,92538.90028087096,-336714.9353529294,304.9990126425149,444.97492231835776
42600,-429262.9468139224,91159.56441480375,-338103.3823991186,300.45285879828265,444.97492231835776
42650,-428476.6424292638,91975.59510418939,-336501.04732507444,303.14241479898277,444.81019212386263
42700,-427881.90075734234,92582.78402028253,-335299.1167370598,305.14364908352474,444.81019212386263
42750,-427602.63263703045,91709.15410778114,-335893.4785292493,302.26425177148457,444.81019212386263
42800,-428699.35809822404,92539.76263346925,-336159.5954647548,305.00185487092074,444.8543852677703
42850,-429035.5748538503,92959.02804773817,-336076.5468061121,306.38371198181204,445.0032258952094
42900,-428628.08956348896,92157.8127951274,-336470.27676836157,303.7429861873763,445.0032258952094
42950,-429187.06904323865,93410.73341691113,-335776.33562632755,307.87248795802225,445.0032258952094
43000,-429016.2536352682,92076.59924690746,-336939.65438836074,303.4753144088583,445.0032258952094
43050,-429104.3773839264,92498.2089596684,-336606.168424258,304.86489809444663,445.0032258952094
43100,-428862.61920377915,90252.35768982416,-338610.26151395496,297.4627956514157,445.3506784854877
43150,-429725.84014737397,92142.69314201675,-337583.1470053572,303.6931533143224,444.9903281854387
43200,-429601.80853319797,92363.46658416904,-337238.3419490289,304.4208006244781,444.9679990476245
43250,-428801.9033477709,92130.1405290378,-336671.7628187331,303.651781150259,444.9679990476245
43300,-428274.5875922921,91661.2879391594,-336613.2996531327,302.10648963983726,444.9679990476245
43350,-428949.56645195046,91702.19856671909,-337247.3678852314,302.24132699984926,444.9679990476245
43400,-428860.4659520292,91536.68883351884,-337323.7771185104,301.69582337860913,444.2748875877698
43450,-428580.28704349673,92218.26887722273,-336362.018166274,303.9422434218079,444.2748875877698
43500,-428537.790011927,92177.04768376115,-336360.74232816586,303.806382467468,444.2748875877698
43550,-428026.6322848601,92268.90940998118,-335757.72287487896,304.1091495817487,445.6706235865665
43600,-428277.5712227414,91313.80025527618,-336963.77096746524,300.96120479024273,445.6706235865665
43650,-429476.2545814386,92415.21994011845,-337061.0346413202,304.59137453898967,444.230008410648
43700,-429322.73008710984,92417.82541003809,-336904.9046770717,304.5999619087395,444.9720818576669
43750,-429018.0203453922,92771.70702376304,-336246.31332162913,305.7663205152375,444.9720818576669
43800,-428853.64958262304,92227.14790853295,-336626.5016740901,303.9715078260166,445.0929178147523
43850,-428272.6416573315,91238.60513601814,-337034.03652131336,300.71336915507067,445.0929178147523
43900,-429193.67788334284,91153.46597676307,-338040.2119065798,300.4327589529697,444.51791033672976
43950,-429251.68643724173,91931.47419259022,-337320.2122446515,302.9969966620286,444.51791033672976
44000,-428833.5236649846,92688.77089699914,-336144.75276798545,305.49297128914327,444.51791033672976
44050,-429592.9121847828,91474.12479313585,-338118.78739164694,301.4896185232907,444.202191045318
44100,-429447.86105231266,90697.7867119406,-338750.07434037206,298.93088541188934,444.202191045318
44150,-429838.47268644045,92649.62267288344,-337188.850013557,305.36394263561755,444.00973001925075
44200,-428078.18517474434,92482.889428728,-335595.2957460163,304.814406443943,443.9623932900928
44250,-429168.3284669274,91457.80887471105,-337710.51959221635,301.4358428787259,443.9623932900928
44300,-429240.3651888438,91972.75148949781,-337267.61369934597,303.1330425277473,445.1665249408168
44350,-429465.72033131355,92063.94300480926,-337401.7773265043,303.43360069352354,443.84690680760826
44400,-429448.70735485177,91894.51240218135,-337554.1949526704,302.87517427656707,444.48251442864404
44450,-428319.1578669846,91175.7041581942,-337143.4537087904,300.5060537874542,444.48251442864404
44500,-429653.1508012039,91587.48819589811,-338065.6626053058,301.863253025185,444.48251442864404
44550,-429322.55543182464,91431.90610380631,-337890.6493280183,301.35046992176757,444.48251442864404
44600,-429634.6668514416,92382.88313307613,-337251.7837183655,304.4847956387652,444.48251442864404
44650,-430443.0590239521,92320.66949250083,-338122.3895314513,304.27974566636686,443.57570443473213
44700,-430172.49644521927,91975.3689479396,-338197.12749727967,303.1416694104739,443.57570443473213
44750,-429774.7999323646,92419.50014053166,-337355.2997918329,304.60548165390003,443.65601957862845
44800,-429775.69575624913,91749.93159829402,-338025.7641579551,302.39865032503036,443.4968141245691
44850,-429324.19829970086,91772.47892644233,-337551.71937325853,302.47296407635105,443.4968141245691
44900,-428616.2527942597,92195.61805652612,-336420.6347377336,303.86758856934006,445.1797978068725
44950,-428703.168301041,91340.65152430034,-337362.51677674067,301.0497039026778,445.1797978068725
45000,-428796.4980614069,91884.02373166391,-336912.47432974295,302.8406046616047,444.80804068350324
45050,-429555.53429013,92012.24963197317,-337543.28465815686,303.2632244773883,443.9793285571866
45100,-429231.1103711566,91606.94724576274,-337624.16312539385,301.92738811840155,443.9793285571866
45150,-429211.24455107446,91603.45490401512,-337607.78964705934,301.915877707303,443.8914629110435
45200,-428009.6758247814,91534.71299261817,-336474.96283216326,301.68931120349123,444.3160367421368
45250,-429657.2719296687,91342.29608818033,-338314.9758414884,301.0551242216799,444.01298440762855
45300,-428389.1312256004,92603.5963170511,-335785.5349085493,305.21224434396083,444.12866536689125
45350,-427843.6337064011,91399.52004925482,-336444.1136571463,301.2437287066504,445.1974447478733
45400,-428199.14106322406,90937.69305113974,-337261.44801208435,299.7215928480089,444.887201106191
45450,-429445.3086673324,92396.28434804507,-337049.02431928733,304.52896471059694,442.930340451703
45500,-429251.68097803136,91791.5594578791,-337460.12152015226,302.5358516104718,442.930340451703
45550,-429317.6376815748,92357.15445131881,-336960.483230256,304.3999964623241,442.930340451703
45600,-429335.83747485,92690.06322652192,-336645.77424832806,305.49723067873254,442.930340451703
45650,-430493.78655097797,91990.27169826109,-338503.5148527169,303.1907873935051,442.930340451703
45700,-429357.61828725226,91591.58431551995,-337766.0339717323,301.8767534281132,442.81206037322016
45750,-429136.7139890264,91446.22988808634,-337690.48410094006,301.3976796903023,442.81206037322016
45800,-429114.1900686559,91478.02700424107,-337636.1630644148,301.5024798230317,442.87348832863313
45850,-428832.57579382625,92224.08085973831,-336608.49493408797,303.9613991381971,442.87348832863313
45900,-429622.20694231056,91948.67796645347,-337673.5289758571,303.0536985898243,442.87348832863313
45950,-429398.3497833789,92286.01677395997,-337112.3330094189,304.1655337521528,442.80061019468695
46000,-427964.3418639344,92444.49741133416,-335519.8444526002,304.68787017257034,443.80350770869217
46050,-427931.94276722753,92759.19249306535,-335172.75027416216,305.725073866586,443.80350770869217
46100,-427916.48851977196,92648.39295505764,-335268.0955647143,305.35988960795504,443.80350770869217
46150,-427642.3467795467,92584.12726632383,-335058.21951322287,305.14807628889554,444.03898447809877
46200,-427973.40397752123,92484.85198949727,-335488.551988024,304.8208748490685,443.0755585744494
46250,-428682.49135027453,91960.59612257947,-336721.89522769506,303.09297964719497,443.0755585744494
46300,-427777.8521237753,92751.19722878099,-335026.6548949943,305.69872227060694,443.36934785766323
46350,-429402.3476102187,91261.97922483654,-338140.3683853821,300.7904078273414,443.5952692938394
46400,-428587.9855899953,92300.33796472166,-336287.6476252736,304.212734972709,442.81515448959976
46450,-428524.5600648769,91668.78975793891,-336855.770306938,302.1312148885038,443.39088699665405
46500,-427480.45132576255,92562.39459986633,-334918.0567258962,305.0764475814924,444.01021865923695
46550,-429116.15129895136,92915.80564675096,-336200.3456522004,306.24125524648093,443.21814902465263
46600,-427569.5482232049,92574.61532360056,-334994.9328996043,305.11672587161047,444.21179381621783
46650,-427803.14296511817,90995.58807715308,-336807.5548879651,299.91240909628283,443.43215294843577
46700,-427584.63884545397,91971.6830497028,-335612.9557957512,303.1295210564357,443.43215294843577
46750,-427626.9378550588,91535.73475332303,-336091.2031017358,301.69267882516374,443.43215294843577
46800,-427175.3441501269,92340.19562049652,-334835.1485296304,304.34410184243274,443.43215294843577
46850,-427513.4317976404,91422.87308483725,-336090.5587128032,301.32069798954905,443.3405424547287
46900,-428399.6713960944,92067.11177014315,-336332.5596259512,303.4440446289409,443.3405424547287
46950,-427845.7633736266,92055.5651113595,-335790.19826226716,303.4059879898665,442.7424411665794
47000,-428916.60716901673,92273.86156245548,-336642.74560656125,304.125471383829,442.7424411665794
47050,-428827.2805235048,92352.59913319968,-336474.68139030517,304.38498258681454,443.79218841133337
47100,-427706.85827246215,92178.71055876793,-335528.14771369426,303.811863138123,443.18423688760583
47150,-427691.5918384935,92432.45527967572,-335259.13655881776,304.6481805041737,443.18423688760583
47200,-429115.93816570425,90965.51236700652,-338150.42579869775,299.81328254656825,443.18423688760583
47250,-428726.89660066087,91875.83197208677,-336851.06462857407,302.8136054366814,443.18423688760583
47300,-429043.64659641753,93377.14185125798,-335666.50474515953,307.761773498198,443.18423688760583
47350,-428968.6448759355,92033.32668710545,-336935.31818883005,303.3326923550619,443.18423688760583
47400,-428430.0975728878,91601.68133369465,-336828.4162391931,301.9100321959024,443.5516400522758
47450,-428712.5211016801,92637.47144325203,-336075.04965842806,305.3238933911514,442.3127822302771
47500,-429312.2656048541,92100.47106387903,-337211.79454097507,303.55399354362453,442.3127822302771
47550,-429132.2369676733,92031.7244469845,-337100.5125206888,303.3274115309606,442.81541686121375
47600,-429659.4147695685,92737.94433771339,-336921.47043185506,305.6550420596037,443.5858566259977
47650,-429001.57669763686,92355.46691662242,-336646.10978101444,304.3944345157845,443.75706368532855
47700,-428789.6541834944,91410.91924038566,-337378.73494310875,301.2812993070063,442.66270767010525
47750,-428245.6813415047,92583.80307128519,-335661.8782702195,305.14700777428834,443.36447614031766
47800,-427839.2732876295,92274.80779029147,-335564.465497338,304.12859005667724,442.83529298782975
47850,-428333.66615249286,92251.6665952768,-336081.99955721607,304.05231897922306,442.1555068939465
47900,-428983.8901756981,91767.26305549953,-337216.62712019857,302.45577308442444,442.1555068939465
47950,-428077.9451235044,90618.12567107576,-337459.8194524286,298.6683305432221,442.1555068939465
48000,-428825.17873359425,92520.37734788582,-336304.80138570844,304.93796289743943,442.1555068939465
48050,-428357.3335643471,93038.2683438118,-335319.0652205353,306.64488011748904,442.166707478239
48100,-428579.3362888715,92401.40207907688,-336177.9342097946,304.5458322431366,442.3131056439301
48150,-428913.0734020923,90175.33333678317,-338737.74006530916,297.2089310436061,442.3496296603812
48200,-429703.56117255334,92275.06325959394,-337428.4979129594,304.1294320580926,442.3496296603812
48250,-429127.1590432038,92313.41413620397,-336813.74490699987,304.2558327335332,442.78546702486204
