#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)"
51600,-427927.321298433,91982.81468661324,-335944.5066118197,303.16620982468856,440.45974642059286
51650,-427613.9779387363,92122.03390094644,-335491.9440377899,303.6250625102469,440.45974642059286
51700,-427725.8412556683,92257.8248953968,-335468.0163602715,304.07261612399634,440.5899273509887
51750,-428576.29257318913,92218.1349417142,-336358.1576314749,303.94180198369133,441.10409896376007
51800,-429618.8819481323,92272.65910723593,-337346.22284089634,304.1215082110055,440.22687387585484
51850,-429189.3156026758,91460.63626298145,-337728.6793396943,301.44516166929094,440.3481649151367
51900,-429193.55456695566,92060.4390850183,-337133.11548193736,303.4220521223456,440.3481649151367
51950,-429563.8788217972,92134.2500122675,-337429.6288095297,303.6653255983098,440.3481649151367
52000,-427783.36444263835,90813.13822951454,-336970.2262131238,299.31107254249156,440.3481649151367
52050,-428686.9106244226,92151.68900319947,-336535.22162122314,303.7228027781724,440.1883445377282
52100,-428260.20984281227,91674.00323979351,-336586.20660301874,302.14839800623326,440.1883445377282
52150,-427842.94165077177,92700.0481798621,-335142.8934709097,305.53014009197165,440.1883445377282
52200,-428072.1627091232,92512.41544119662,-335559.7472679266,304.91172124477674,440.6150076865064
52250,-428360.35465794103,91955.50007096732,-336404.8545869737,303.07618356786645,439.58381665549683
52300,-428729.1581676358,92790.51938345832,-335938.6387841775,305.82832418196705,440.1494691518585
52350,-428278.8540048555,91222.76527181086,-337056.0887330446,300.66116253786487,440.1211764266349
52400,-428975.42061154544,91428.78709627928,-337546.6335152662,301.3401899831333,440.22870742079056
52450,-428974.6466089026,92818.06712544536,-336156.57948345726,305.9191188000258,440.0226796733906
52500,-429720.310628396,91292.16763385138,-338428.1429945446,300.8899058213182,440.0226796733906
52550,-429855.61394058703,91261.80728503653,-338593.8066555505,300.7898411308594,440.0226796733906
52600,-428491.7828934854,91685.78373648417,-336805.9991570012,302.18722535179484,440.0226796733906
52650,-428498.8890031264,91786.18719217542,-336712.701810951,302.5181451569663,440.2194193616028
52700,-428942.2707076783,92288.10950800384,-336654.1611996745,304.172431195446,439.69750085325614
52750,-428148.17211240926,90715.8222189327,-337432.3498934766,298.99032864936464,439.9774733783708
52800,-428275.1905112525,91459.91255433089,-336815.2779569216,301.4427763975491,439.9774733783708
52850,-428215.5394254625,91822.85063517134,-336392.68879029114,302.6389842190244,439.7805533091441
52900,-429908.63057693327,92050.46285013857,-337858.1677267947,303.3891714442851,439.96221163555094
52950,-429347.82654060074,92218.00465635289,-337129.8218842478,303.9413725760968,440.86310000630687
53000,-429347.9419949015,91483.64127853239,-337864.3007163691,301.52098391277514,440.86310000630687
53050,-429182.20201341226,92201.55707529752,-336980.64493811474,303.88716298459514,440.4154781565699
53100,-429378.11298315576,91457.53796899662,-337920.57501415914,301.43495000043185,439.9900317120853
53150,-430872.3990661141,91137.70467616126,-339734.6943899528,300.38081127359465,439.9900317120853
53200,-429425.24608907895,91956.24932651658,-337468.99676256237,303.0786530396459,439.9900317120853
53250,-428335.2602079266,91557.19286885356,-336778.06733907305,301.76340264001476,439.9900317120853
53300,-428866.5477173426,92276.37583502554,-336590.17188231705,304.13375817618396,439.9900317120853
53350,-428045.92398867477,91847.69837992077,-336198.225608754,302.7208799146936,439.5430343568814
53400,-429047.8461246814,91098.40405761488,-337949.44206706656,300.2512803431805,439.20701697743084
53450,-428803.0356607423,92118.14561650892,-336684.8900442334,303.6122471114177,439.20701697743084
53500,-429359.2561621871,91623.51680008174,-337735.7393621054,301.98199972165037,439.4276307327715
53550,-428904.39105851995,91446.98445051165,-337457.4066080083,301.4001666530174,439.20042098620445
53600,-429366.34100207407,91687.89951130451,-337678.44149076956,302.1941987351959,438.82145960005744
53650,-429552.3544775795,92862.78712901355,-336689.5673485659,306.0665114845322,438.82145960005744
53700,-429476.8022083815,91873.0822791593,-337603.7199292222,302.8045427222402,439.28417880916345
53750,-429103.1785849277,91498.65674371581,-337604.5218412119,301.57047339278205,439.28417880916345
53800,-428431.25477362424,91791.44274856139,-336639.81202506286,302.53546694816697,439.28417880916345
53850,-429094.2596071018,92873.88606373032,-336220.37354337145,306.1030924696068,439.3734306208763
53900,-429319.447684882,92104.9009821525,-337214.5467027295,303.56859411371335,438.58725746915445
53950,-430394.9954890893,91894.8986607132,-338500.09682837606,302.8764473462759,438.9615433680415
54000,-430286.36344809295,92281.87193848394,-338004.49150960904,304.15187278661375,438.9615433680415
54050,-429539.6877524194,92374.28094697275,-337165.4068054466,304.45644368882694,438.04898245743175
54100,-429512.3250598116,91527.0340322396,-337985.291027572,301.6640021137303,438.0689102010431
54150,-428729.6070255593,91377.38841440123,-337352.2186111581,301.17078503908976,438.18710723574657
54200,-429737.0564751546,91718.4927056318,-338018.5637695228,302.2950308613081,438.9630464808133
54250,-428845.9368946871,92791.60857037175,-336054.3283243154,305.83191403371774,439.0583690064727
54300,-429336.81639823713,92254.52837419204,-337082.28802404506,304.06175111793345,439.31638306497865
54350,-428326.09690327896,93351.07167247607,-334975.0252308029,307.6758487815247,439.267634988286
54400,-429142.1906580839,90863.29021823156,-338278.9004398523,299.4763685098558,439.267634988286
54450,-428792.73502856656,92325.28049984251,-336467.4545287241,304.2949430880158,438.65967757645257
54500,-427735.42534711445,92050.57618403863,-335684.8491630758,303.38954498154897,439.3792884149056
54550,-428036.6591084383,92005.52767835051,-336031.1314300878,303.24106958672377,439.3792884149056
54600,-428387.0512136838,91819.79275967024,-336567.25845401356,302.62890576546823,439.3792884149056
54650,-428449.74323547585,92571.91550179283,-335877.82773368305,305.1078275274204,438.186498465706
54700,-428674.5292735526,92373.98701791749,-336300.5422556351,304.4554749278911,438.186498465706
54750,-428836.80267302995,92614.62543203245,-336222.1772409975,305.2485952101309,438.186498465706
54800,-429680.26981194364,92072.64037328406,-337607.6294386596,303.4622663550923,439.32870873318933
54850,-429757.5740989663,91685.03877088483,-338072.53532808146,302.1847700192637,439.32870873318933
54900,-428673.3252730246,91368.27535855022,-337305.04991447437,301.14074931326775,438.47481782502393
54950,-428812.78083427623,91909.61879167656,-336903.16204259964,302.9249634340635,438.47481782502393
55000,-428568.9420168933,91495.52725533053,-337073.4147615628,301.56015891028125,439.40701696911765
55050,-429665.630446268,92142.22608045493,-337523.40436581307,303.6916139258624,438.5138333620211
55100,-429937.6883879998,92081.03181688575,-337856.656571114,303.4899237187026,438.1059311078196
55150,-428931.3748844152,90918.02148967911,-338013.35339473607,299.6567573377055,438.2675073445109
55200,-428466.3281406027,91735.18408742281,-336731.1440531799,302.35004399578935,438.6723170092123
55250,-428887.06687874254,91519.30139720769,-337367.7654815349,301.6385161176498,438.6723170092123
55300,-428292.6647723934,92223.92096521225,-336068.74380718113,303.9608721417402,438.6723170092123
55350,-429283.73028702685,91312.08700580144,-337971.6432812254,300.95555809035096,438.6723170092123
55400,-428066.00967019843,91851.12963495932,-336214.8800352391,302.73218899007395,438.6723170092123
55450,-428260.97285573673,92601.77848488075,-335659.194370856,305.20625294990464,438.58639629986135
55500,-428628.8047935695,91453.80171695501,-337175.00307661446,301.42263568526045,438.58639629986135
55550,-428243.7784309003,91317.45362968581,-336926.3248012145,300.97324594898106,438.58639629986135
55600,-429547.61032304075,92851.47838219683,-336696.1319408439,306.02923897964126,438.58639629986135
55650,-428335.5066345022,91991.91552680839,-336343.59110769385,303.1962052889237,438.32413470904834
55700,-428678.0392725747,91469.55130277548,-337208.4879697992,301.4745447538812,438.5348649509421
55750,-429309.8549526045,92173.56824422372,-337136.2867083808,303.7949145807712,437.6940667882458
55800,-429901.5694246944,91051.17981760041,-338850.389607094,300.09563394438504,437.6940667882458
55850,-429225.96591302915,91803.25722243745,-337422.70869059174,302.57440627915264,438.2305087585576
55900,-429584.38079037424,92267.51638790092,-337316.8644024733,304.1045583195035,438.8464898601221
55950,-429901.9790509548,90981.46060034249,-338920.5184506123,299.8658463376452,438.46430994568715
56000,-429812.7125217018,91819.78108297395,-337992.9314387279,302.62886728023847,439.1413458168502
56050,-429643.02293862356,91428.02564003269,-338214.99729859084,301.3376802990689,439.1413458168502
56100,-428980.83578455145,91554.64470584135,-337426.19107871014,301.7550041481328,438.2193227340525
56150,-430729.6692337701,92302.52530870591,-338427.1439250642,304.219944240957,438.2193227340525
56200,-430699.90052217245,91268.30439839792,-339431.59612377454,300.8112549703824,438.2193227340525
56250,-430472.31105089234,92034.6090365153,-338437.70201437705,303.3369188511914,437.07780164271674
56300,-429680.0861815172,92478.24348897247,-337201.84269254474,304.79909388853196,437.07780164271674
56350,-431938.5792080627,92474.27693959085,-339464.30226847186,304.7860205362302,437.57174150765667
56400,-430199.96981274616,90560.18115537433,-339639.7886573718,298.4773511818579,437.57174150765667
56450,-430873.1471658293,90777.47018868523,-340095.6769771441,299.19351422698514,437.57174150765667
56500,-430451.12170037115,91927.93479363137,-338523.1869067398,302.9853311550416,437.57174150765667
56550,-429913.059070196,91639.84210648306,-338273.21696371294,302.03580630805214,437.695928470583
56600,-429449.0787293005,92146.61455152443,-337302.4641777761,303.7060778900887,438.5877694709026
56650,-430016.4099830061,92269.60805848012,-337746.80192452593,304.11145225772293,437.930910393927
56700,-429658.0033433018,91766.13210651092,-337891.8712367909,302.4520455890271,437.930910393927
56750,-429076.06972932164,92313.57682770141,-336762.4929016202,304.2563689485297,437.930910393927
56800,-429570.43828900554,91261.98549183323,-338308.4527971723,300.79042848273923,437.930910393927
56850,-429018.9977180911,91779.45524734384,-337239.54247074726,302.4959573362707,438.09968926571673
56900,-429710.4414935224,91973.96789238232,-337736.4736011401,303.1370516706874,438.09968926571673
56950,-429126.9306437294,91751.86483331671,-337375.0658104127,302.4050220754114,438.09968926571673
57000,-428891.6653612198,92675.70543188404,-336215.95992933575,305.4499088154406,437.53174873734525
57050,-429175.94098022743,92469.30117483543,-336706.639805392,304.7696209104194,438.0393182100486
57100,-429930.40531688975,92865.764164019,-337064.6411528707,306.076323495854,438.71228461039107
57150,-429784.7167485291,91825.1718692946,-337959.5448792345,302.6466347758557,438.705345818288
57200,-429264.92955730297,91022.19327628141,-338242.73628102156,300.00009718681196,438.3357825351518
57250,-428543.8541853931,91637.13261893524,-336906.7215664578,302.026876106544,438.57455917925006
57300,-429297.36872312287,92305.22096486375,-336992.1477582591,304.2288288555793,438.5116921106169
57350,-428395.5628022938,90423.0212357759,-337972.5415665179,298.0252857269555,437.7670942299866
57400,-430379.69597460795,92831.72457385657,-337547.9714007514,305.9641323918017,437.93823131234376
57450,-430410.1259089771,91097.95753646138,-339312.1683725157,300.24980865386357,437.93823131234376
57500,-429434.64742102986,91906.57562297268,-337528.0717980572,302.9149334526484,437.7226007420498
57550,-428944.4515021031,91197.37223954398,-337747.0792625591,300.5774696287651,437.54583742546487
57600,-429167.08455946133,91530.22083415519,-337636.8637253061,301.67450549592735,438.55252898878456
57650,-428548.4351625482,90616.97936455064,-337931.45579799754,298.66455243091167,438.5531385243722
57700,-428760.0549499418,91733.94406496595,-337026.1108849759,302.34595700508766,438.5863159347937
57750,-427814.7940964047,92360.50594971208,-335454.2881466926,304.41104266773306,438.5863159347937
57800,-428849.5454401523,92563.10521421678,-336286.44022593554,305.0787896957233,438.35779833017835
57850,-428789.72246630304,90977.83391432425,-337811.8885519788,299.8538931411909,438.35779833017835
57900,-429331.1690089777,92585.5976233021,-336745.5713856756,305.1529224392739,438.35779833017835
57950,-428693.628967257,92177.55787542753,-336516.07109182945,303.80806400846353,437.956794705277
58000,-429274.848396881,92621.1040493758,-336653.7443475052,305.2699480886178,436.81662887434123
58050,-428744.20118927676,91448.71484654097,-337295.4863427358,301.40586986624794,436.76385287629705
58100,-429119.7107126829,91539.04777914486,-337580.6629335381,301.70359822880323,437.2512663840037
58150,-429393.58368851035,91781.71126231397,-337611.87242619635,302.50339293725915,437.78254448992794
58200,-429407.7994906311,93472.85856209093,-335934.9409285402,308.07724625839757,437.78254448992794
58250,-429606.43180359807,92774.78532836733,-336831.64647523075,305.7764663010862,436.94893116060126
58300,-428662.9156747684,91112.3562595493,-337550.5594152191,300.29726541325664,437.3019941951094
58350,-429533.2783667941,92176.72819591651,-337356.5501708776,303.80532946730403,437.84738418285804
58400,-429652.4761774037,90861.56232995333,-338790.9138474504,299.47067356192343,437.84738418285804
58450,-429598.19906934164,91504.8634977057,-338093.335571636,301.59093023669186,437.6147664784411
58500,-429227.1843323554,91524.34588303312,-337702.83844932227,301.6551422412732,437.09934411900275
58550,-429165.60509072826,91876.88338650946,-337288.72170421877,302.817070794059,437.09934411900275
58600,-429723.8455305735,92561.02446234511,-337162.8210682284,305.07193174447804,437.09934411900275
58650,-428483.901293071,92646.46399285563,-335837.43730021536,305.35353194036594,437.40170528260865
58700,-428878.6644294716,91552.07568045627,-337326.58874901535,301.74653689594453,437.4538816229886
58750,-428634.11681853444,90733.6133129226,-337900.50350561185,299.04896632589066,437.3886053133754
58800,-428881.1791745357,92028.67412832059,-336852.5050462151,303.31735798398836,437.14174531818344
58850,-429522.405840565,91851.2864830834,-337671.1193574816,302.73270594589286,437.3737275349709
58900,-429985.27120228997,92568.55504378676,-337416.7161585032,305.09675179201867,437.3737275349709
58950,-430253.3835388394,91867.24771523497,-338386.1358236044,302.78531257977346,437.3737275349709
59000,-430621.2194678453,93122.42109871018,-337498.7983691351,306.9222392289249,437.11633178900877
59050,-430679.4892769223,92244.9533749875,-338434.53590193484,304.03019287275686,437.11633178900877
59100,-430606.33628702373,92903.87840771317,-337702.4578793106,306.2019442527363,436.91454808081147
59150,-430954.18826517696,92074.64215651169,-338879.5461086653,303.46886403353994,436.91454808081147
59200,-430182.960716801,90800.15156504186,-339382.80915175914,299.2682697878698,436.91454808081147
59250,-429803.18024093215,91238.6663000783,-338564.5139408539,300.7135707457304,436.91454808081147
59300,-429451.0340727798,92013.55212216734,-337437.4819506125,303.26751735554,436.4208279523131
59350,-428407.4274461507,90905.6748956583,-337501.7525504924,299.6160641916403,436.4208279523131
59400,-429479.556619843,91433.8475817075,-338045.7090381355,301.3568688398564,437.38618200685113
59450,-430644.36006945884,91677.39419855003,-338966.9658709088,302.1595742690753,437.38618200685113
59500,-430610.4260541429,91242.83349557061,-339367.5925585723,300.7273054076594,436.9696900624866
59550,-430039.747211911,92156.49423484583,-337883.25297706516,303.73864034381467,437.4576489095388
59600,-430123.2448048729,91597.8531062539,-338525.391698619,301.8974147389621,436.95748917290473
59650,-430236.4052452436,92428.76149611657,-337807.643749127,304.6360061608971,436.32309327264926
59700,-430255.5317843277,91171.9556182899,-339083.5761660378,300.49369897270935,436.49106373159105
59750,-430181.21975888964,92021.37683439167,-338159.84292449796,303.29330682889,437.605427122872
59800,-430107.23138248385,92980.47143691889,-337126.75994556496,306.45438726007853,436.6676718339254
59850,-429311.57540523284,91696.33978984604,-337615.2356153868,302.22201705391143,436.6676718339254
59900,-430274.21154272906,92405.84846119472,-337868.36308153433,304.5604870764192,436.6676718339254
59950,-430505.57739467896,91194.52310682475,-339311.05428785423,300.5680791706592,436.6676718339254
60000,-429963.98667445173,91028.03336090976,-338935.95331354195,300.01934552497016,437.0448695695739
60050,-430101.4611247543,91098.97729897803,-339002.48382577626,300.2531696897065,437.0092792324977
60100,-429192.22077586316,92002.07693080866,-337190.1438450545,303.22969626599104,437.29800418017044
60150,-429318.6823656403,91564.62015725696,-337754.06220838334,301.78788224397346,436.8909006084783
60200,-429304.42481856234,91644.8064248752,-337659.6183936871,302.0521682077879,436.8909006084783
60250,-429172.7737556535,92174.2126725481,-336998.5610831054,303.7970385524422,436.45418741532495
60300,-428954.02973972005,91266.58714876327,-337687.4425909568,300.8055950863613,436.6818163170012
60350,-430194.6204463467,91964.46982728143,-338230.1506190653,303.1057469926656,436.29856824200454
60400,-431079.19055476715,92261.0102703727,-338818.1802843944,304.08311480314205,436.29856824200454
60450,-429816.5757275005,93161.86334645857,-336654.7123810419,307.0522369551044,436.13887919535966
60500,-429688.1038826599,91803.38344289474,-337884.7204397652,302.5748222892277,436.47957966545107
60550,-430044.9401222982,90743.01974758218,-339301.92037471605,299.0799689990903,436.47957966545107
60600,-430580.8628783582,92246.5019329005,-338334.3609454577,304.03529676563915,436.2380788091009
60650,-429772.7520338381,91101.44523927424,-338671.30679456383,300.2613037754944,436.2380788091009
60700,-430680.13380688545,91412.0914378629,-339268.04236902256,301.28516275332015,436.2380788091009
60750,-429845.18976726127,92535.68380003012,-337309.5059672311,304.9884114415317,437.0478874203823
